headline,is_sarcastic
Bernie Sanders wint voorverkiezing Nevada met ruime voorsprong,0
Canadese beveiliger probeert liveverslag tevergeefs te stoppen,0
Grote zandstorm op Canarische Eilanden^ vliegverkeer ontregeld,0
Universiteiten in Italiaanse regio Veneto dicht uit angst voor coronavirus,0
Water sleurt auto's mee bij hevige overstromingen in Peru,0
Voormalig rebellenleider Zuid-Soedan benoemd tot vicepresident,0
Inbrekers maken kilo's muntgeld buit bij de Koninklijke Munt in Brussel,0
Assad en Moskou staan in Idlib tegenover de laatste rebellen - en Turkije,0
Aantal coronabesmettingen in Zuid-Korea stijgt snel: van 204 naar 433,0
Bedenker van het LEGO-poppetje overleden,0
Bloomberg stak al bijna half miljard dollar uit eigen zak in campagne,0
Diverse Italiaanse dorpen in quarantaine om 16 nieuwe COVID-patienten,0
Dorpelingen graven zich uit na hevige sneeuwstorm in Turkije,0
VS en Taliban maken afspraken over 'verminderd geweld' in Afghanistan,0
Keniaanse rechter vast voor belangenverstrengeling in zaak-Tob Cohen,0
Vijf vragen over de extreemrechtse dreiging in Duitsland,0
Klein vliegtuig vat vlam tijdens noodlanding in Verenigde Staten,0
Meer beveiliging bij Duitse moskeeen na terroristische aanslag in Hanau,0
Rusland mengt zich mogelijk weer in verkiezingen VS^ Congres ingelicht,0
Amerikaanse president Trump hekelt Oscar-winnende film Parasite,0
Oekrainers bekogelen bussen met uit Wuhan geevacueerde landgenoten,0
Iraniers gaan naar de stembus voor test populariteit regime,0
Australie vreest voor nieuwe verbleking van koraal op Great Barrier Reef,0
Vlucht met 39 Nederlandse passagiers van Westerdam onderweg naar Schiphol,0
Aantal coronabesmettingen in Zuid-Korea stijgt snel: van 204 naar 433,0
Bedenker van het LEGO-poppetje overleden,0
Bloomberg stak al bijna half miljard dollar uit eigen zak in campagne,0
Diverse Italiaanse dorpen in quarantaine om 16 nieuwe COVID-patienten,0
Dorpelingen graven zich uit na hevige sneeuwstorm in Turkije,0
VS en Taliban maken afspraken over 'verminderd geweld' in Afghanistan,0
Keniaanse rechter vast voor belangenverstrengeling in zaak-Tob Cohen,0
Vijf vragen over de extreemrechtse dreiging in Duitsland,0
Klein vliegtuig vat vlam tijdens noodlanding in Verenigde Staten,0
Meer beveiliging bij Duitse moskeeen na terroristische aanslag in Hanau,0
Rusland mengt zich mogelijk weer in verkiezingen VS^ Congres ingelicht,0
Amerikaanse president Trump hekelt Oscar-winnende film Parasite,0
Oekrainers bekogelen bussen met uit Wuhan geevacueerde landgenoten,0
Iraniers gaan naar de stembus voor test populariteit regime,0
Australie vreest voor nieuwe verbleking van koraal op Great Barrier Reef,0
Vlucht met 39 Nederlandse passagiers van Westerdam onderweg naar Schiphol,0
Trumps voormalige adviseur Roger Stone veroordeeld tot ruim drie jaar cel,0
Spaanse politie ontdekt illegale ondergrondse tabaksfabriek,0
Aanslagpleger Duitsland publiceerde extreemrechts manifest,0
Nederland beschuldigt Rusland van grote cyberaanval op Georgie,0
Turkije schaft toeristenvisum voor Nederlanders af,0
Australie doet uitgebreid onderzoek naar oorzaken van bosbranden,0
Braziliaanse senator die inreed op barricade politieprotest neergeschoten,0
Duitse justitie vermoedt extreemrechts motief voor aanslag in Hanau,0
'Vermoedelijke dader aanslag in Duits Hanau laat brief en video achter',0
Presidentskandidaat Bloomberg fel aangevallen tijdens Democratisch debat,0
Vier Nederlandse passagiers van Diamond Princess hebben Japan verlaten,0
Negen doden bij schietincidenten in Duitse stad Hanau^ verdachte ook dood,0
'Twee passagiers van cruiseschip Diamond Princess overleden',0
Panamese politie vindt 5.000 kilo drugs in speciale onderzeeer,0
Acht doden bij twee schietpartijen in Duitse stad Hanau,0
'Trump bood Assange gratie als hij Russische link met hack ontkende',0
Weigering kentekenplaat 'ik ben God' levert atheist in VS 150.000 dollar op,0
Proces tegen Syrieganger stopgezet als Nederland terugkeer blijft uitstellen,0
China zet per direct drie correspondenten uit vanwege opiniestuk,0
Wat de WHO-cijfers ons over het coronavirus vertellen,0
Amerikaanse soldaat blikt terug op bloederigste veldslag van WO II,0
Deskundigen bekritiseren quarantainebeleid rond cruiseschip in Japan,0
Nederlandse passagiers mogen cruiseschip Diamond Princess verlaten,0
Laatste passagiers van cruiseschip Westerdam mogen Cambodja verlaten,0
Eerste passagiers verlaten Diamond Princess na einde quarantaineperiode,0
Stichting wil duizend verlaten Franse plattelandscafes nieuw leven inblazen,0
86 jaar oud malariamiddel werkt tegen door coronavirus veroorzaakte ziekte,0
Verlaten schip spoelt tijdens storm Dennis aan in Ierland,0
VN: 300 doden bij luchtaanvallen op ziekenhuizen en kampen in Syrie,0
Onderzoek coronavirus: 81 procent van besmettingen als 'mild' bestempeld,0
Bankroet dreigt voor padvinderij VS door claims misbruikschandaal,0
Mondkapjesmarktleider 3M: Vraag nu groter dan aanbod door coronavirus,0
Weigering kentekenplaat 'ik ben God' levert atheist in VS 150.000 dollar op,0
Proces tegen Syrieganger stopgezet als Nederland terugkeer blijft uitstellen,0
China zet per direct drie correspondenten uit vanwege opiniestuk,0
Wat de WHO-cijfers ons over het coronavirus vertellen,0
Amerikaanse soldaat blikt terug op bloederigste veldslag van WO II,0
Deskundigen bekritiseren quarantainebeleid rond cruiseschip in Japan,0
Nederlandse passagiers mogen cruiseschip Diamond Princess verlaten,0
Laatste passagiers van cruiseschip Westerdam mogen Cambodja verlaten,0
Eerste passagiers verlaten Diamond Princess na einde quarantaineperiode,0
Stichting wil duizend verlaten Franse plattelandscafes nieuw leven inblazen,0
86 jaar oud malariamiddel werkt tegen door coronavirus veroorzaakte ziekte,0
Verlaten schip spoelt tijdens storm Dennis aan in Ierland,0
VN: 300 doden bij luchtaanvallen op ziekenhuizen en kampen in Syrie,0
Onderzoek coronavirus: 81 procent van besmettingen als 'mild' bestempeld,0
Bankroet dreigt voor padvinderij VS door claims misbruikschandaal,0
Mondkapjesmarktleider 3M: Vraag nu groter dan aanbod door coronavirus,0
Turkije wil nog bijna zevenhonderd mensen arresteren na couppoging 2016,0
'China stuurt Oeigoeren naar strafkamp vanwege baard en internetgebruik',0
Laatste 255 passagiers Westerdam moeten nog paar dagen op schip blijven,0
Thais leger hervormt commerciele activiteiten na dodelijke schietpartij,0
Duizenden mensen in Suriname de straat op tegen regering-Bouterse,0
'Russische geheime dienst speelde rol bij doodschieten Georgier in Berlijn',0
Frans parlement bespreekt pensioenwet^ inclusief 41.000 amendementen,0
Krimse speleologen ontdekken grotten met fossielen uit tijdperk jura,0
Bijna honderd nieuwe besmettingen op cruiseschip Diamond Princess,0
Rode Kruis opent gironummer voor hulp tegen verspreiding coronavirus,0
Parlement Noord-Macedonie ontbonden^ nieuwe verkiezingen gepland,0
'MH17-onderzoek getroffen door ontslag Oekraiense aanklagers',0
Syrisch leger verovert merendeel provincie Aleppo,0
'Al zestig Nederlanders hebben schip Westerdam verlaten in Cambodja',0
'Spaanse politie arresteert vier Nederlanders wegens drugshandel',0
Costa Rica onderschept recordhoeveelheid drugs bestemd voor Rotterdam,0
Turkije wil nog bijna zevenhonderd mensen arresteren na couppoging 2016,0
'China stuurt Oeigoeren naar strafkamp vanwege baard en internetgebruik',0
Laatste 255 passagiers Westerdam moeten nog paar dagen op schip blijven,0
Thais leger hervormt commerciele activiteiten na dodelijke schietpartij,0
Duizenden mensen in Suriname de straat op tegen regering-Bouterse,0
'Russische geheime dienst speelde rol bij doodschieten Georgier in Berlijn',0
Frans parlement bespreekt pensioenwet^ inclusief 41.000 amendementen,0
Krimse speleologen ontdekken grotten met fossielen uit tijdperk jura,0
Bijna honderd nieuwe besmettingen op cruiseschip Diamond Princess,0
Rode Kruis opent gironummer voor hulp tegen verspreiding coronavirus,0
Parlement Noord-Macedonie ontbonden^ nieuwe verkiezingen gepland,0
'MH17-onderzoek getroffen door ontslag Oekraiense aanklagers',0
Syrisch leger verovert merendeel provincie Aleppo,0
'Al zestig Nederlanders hebben schip Westerdam verlaten in Cambodja',0
'Spaanse politie arresteert vier Nederlanders wegens drugshandel',0
Costa Rica onderschept recordhoeveelheid drugs bestemd voor Rotterdam,0
Overstromingen in Verenigd Koninkrijk vanwege storm Dennis,0
Aantal besmettingen op cruiseschip bij Japan stijgt naar 355,0
VN: Minstens dertig burgers omgekomen bij luchtaanvallen in Jemen,0
Zes gewonden bij gevechten tussen Nederlandse en Franse supporters,0
Twee Nederlanders vast in Maleisie na besmetting passagier Westerdam,0
Amerikaanse passagier op schip Westerdam toch besmet met coronavirus,0
Massagraf met ruim 6.000 lichamen gevonden in Burundi,0
Syrische rebellen schieten weer helikopter uit de lucht in Syrie,0
Hoe cavia's ons leren waarom we allemaal 's winters griep hebben,0
Vijftien kinderen omgekomen bij brand in weeshuis in Haiti,0
Dode en zeker vier gewonden door schietpartij bij comedyshow in Berlijn,0
Trump noemt 'directe dreiging' niet als reden voor aanval op Soleimani,0
Voormalige advocaat van Stormy Daniels schuldig aan afpersing van Nike,0
Eerste persoon op Afrikaans continent besmet met coronavirus,0
Vijftien jaar YouTube: deze video's kregen massaal dislikes,0
Duitse politie houdt twaalf mannen aan in onderzoek naar terrorisme,0
Burgemeesterskandidaat Parijs trekt zich terug na uitlekken seksvideo,0
Vulkanische bliksem bij uitbarsting in Indonesie,0
'Trump bekent nu toch dat hij advocaat Giuliani naar Oekraine stuurde',0
Eerste passagiers verlaten Nederlands cruiseschip Westerdam in Cambodja,0
Peiling: Kleine meerderheid Russen bereid MH17-smartengeld te betalen,0
Amerikaanse justitieminister: 'Trumps tweets maken mijn werk onmogelijk',0
Senaat VS perkt macht Trump in na aanslag op Iraanse generaal,0
Eerste passagiers cruiseschip Westerdam gaan vrijdag van boord,0
Eerste patienten uit noodziekenhuis in Wuhan ontslagen,0
Passagiers cruiseschip De Westerdam mogen waarschijnlijk vrijdag aan wal,0
Big Ben zwaarder beschadigd door Duitse bommen dan aangenomen,0
Zes weken na de uitbraak van het coronavirus: hoe staat het er nu voor?,0
Britse minister van Financien weigert adviseurs te lozen en stapt op,0
Dit Nederlandse echtpaar is wel vol lof over crew cruiseschip Westerdam,0
Bosbranden in zwaar getroffen Australische staat officieel onder controle,0
Aantal coronabesmettingen op cruiseschip bij Japan stijgt naar 218,0
Burgemeesterskandidaat Parijs trekt zich terug na uitlekken seksvideo,0
Vulkanische bliksem bij uitbarsting in Indonesie,0
'Trump bekent nu toch dat hij advocaat Giuliani naar Oekraine stuurde',0
Eerste passagiers verlaten Nederlands cruiseschip Westerdam in Cambodja,0
Peiling: Kleine meerderheid Russen bereid MH17-smartengeld te betalen,0
Amerikaanse justitieminister: 'Trumps tweets maken mijn werk onmogelijk',0
Senaat VS perkt macht Trump in na aanslag op Iraanse generaal,0
Eerste passagiers cruiseschip Westerdam gaan vrijdag van boord,0
Eerste patienten uit noodziekenhuis in Wuhan ontslagen,0
Passagiers cruiseschip De Westerdam mogen waarschijnlijk vrijdag aan wal,0
Big Ben zwaarder beschadigd door Duitse bommen dan aangenomen,0
Zes weken na de uitbraak van het coronavirus: hoe staat het er nu voor?,0
Britse minister van Financien weigert adviseurs te lozen en stapt op,0
Dit Nederlandse echtpaar is wel vol lof over crew cruiseschip Westerdam,0
Bosbranden in zwaar getroffen Australische staat officieel onder controle,0
Aantal coronabesmettingen op cruiseschip bij Japan stijgt naar 218,0
Paleontologen graven mogelijk grootste schildpadschild ooit op,0
Flinke stijging meldingen coronavirus door extra methode voor diagnose,0
Passagiers Nederlands cruiseschip de Westerdam aangekomen in Cambodja,0
Grapperhaus: Rusland wilde verdachten in MH17-zaak zelf vervolgen,0
WHO: Aantal besmettingen coronavirus stabiliseert^ kan nog alle kanten op,0
Senaat geeft toestemming om Salvini aan te klagen voor machtsmisbruik,0
Erdogan: Aanval op Syrische troepen als er Turkse militair gewond raakt,0
Paus Franciscus keurt omstreden versoepeling celibaat toch niet goed,0
Passagiers cruiseschip Westerdam mogen in Cambodja van boord,0
113 diersoorten hebben 'dringende hulp' nodig door bosbranden Australie,0
Bernie Sanders: 'Overwinning is begin van het einde voor Trump',0
Bernie Sanders wint Democratische voorverkiezing in New Hampshire,0
Openbaar aanklagers stoppen met zaak Stone na klacht Trump over strafeis,0
Passagier dolende Westerdam: 'Crew was hier duidelijk niet op voorbereid',0
Eerste homohuwelijk in Noord-Ierland gesloten,0
WHO noemt ziekte die coronavirus veroorzaakt COVID-19,0
Verdachten opgepakt voor dood 39 Vietnamezen in vrachtwagen Engeland,0
Helikopter vat vlam en valt uit elkaar na aanval rebellen in Syrie,0
Onderzoek naar moord op Amerikaanse activist Malcolm X opnieuw bekeken,0
NUcheckt: Geruchten over tienduizenden coronavirusdoden ongefundeerd,0
Nederland overlegt met Thailand over toch aan wal laten cruisegangers,0
Cambodjanen vluchten voor uit modderput geredde olifant,0
Nelson Mandela’s lot was relatief onbekend^ tot deze hit uitkwam,0
Filipijnen willen militair verdrag met Verenigde Staten opzeggen,0
Verenigde Naties gaan drones testen tegen sprinkhanenplaag in Oost-Afrika,0
Aanhouding Said R. gefilmd door Colombiaanse antidrugspolitie,0
Zwaarste stuk vuurwerk ooit kleurt hemel rood in Colorado,0
Passagiers Nederlands cruiseschip mogen toch niet van boord in Thailand,0
Oppositiepartijen Fianna Fáil en Sinn Fein winnen Ierse verkiezingen,0
Tot negen jaar cel geeist tegen voormalig Trump-adviseur Roger Stone,0
Helikopter redt gestrande man na hevige overstromingen in Brazilie,0
Said R. verstopte zich voor Colombiaanse politie als oudere man met baard,0
Verdachten opgepakt voor dood 39 Vietnamezen in vrachtwagen Engeland,0
Helikopter vat vlam en valt uit elkaar na aanval rebellen in Syrie,0
Onderzoek naar moord op Amerikaanse activist Malcolm X opnieuw bekeken,0
NUcheckt: Geruchten over tienduizenden coronavirusdoden ongefundeerd,0
Nederland overlegt met Thailand over toch aan wal laten cruisegangers,0
Cambodjanen vluchten voor uit modderput geredde olifant,0
Nelson Mandela’s lot was relatief onbekend^ tot deze hit uitkwam,0
Filipijnen willen militair verdrag met Verenigde Staten opzeggen,0
Verenigde Naties gaan drones testen tegen sprinkhanenplaag in Oost-Afrika,0
Aanhouding Said R. gefilmd door Colombiaanse antidrugspolitie,0
Zwaarste stuk vuurwerk ooit kleurt hemel rood in Colorado,0
Passagiers Nederlands cruiseschip mogen toch niet van boord in Thailand,0
Oppositiepartijen Fianna Fáil en Sinn Fein winnen Ierse verkiezingen,0
Tot negen jaar cel geeist tegen voormalig Trump-adviseur Roger Stone,0
Helikopter redt gestrande man na hevige overstromingen in Brazilie,0
Said R. verstopte zich voor Colombiaanse politie als oudere man met baard,0
Reddingsboot kapseist bijna tijdens storm Ciara in Engeland,0
Cockpit van gecrasht vliegtuig in Istanboel geborgen,0
Nederlands cruiseschip de Westerdam mag aanmeren in Thaise haven,0
66 nieuwe besmettingen met coronavirus op cruiseschip bij Japan,0
Opvolger Merkel trekt zich terug als kandidaat voor bondskanselierschap,0
Luchtvaart breekt record door storm: binnen vijf uur van New York naar VK,0
Zwitserland stemt via referendum in met nieuwe lhbti-wet,0
Moeder en zes kinderen omgekomen bij brand in Mississippi,0
Dodenaantal bloedbad in Thais winkelcentrum loopt op naar 29,0
Harde windstoten in Nederland door storm Ciara,0
Nederlands cruiseschip in Zuid-Chinese Zee vindt voorlopig toevluchtsoord,0
Twee Amerikaanse soldaten gedood bij schietpartij in Afghanistan,0
Schutter die bloedbad aanrichtte in Thais winkelcentrum doodgeschoten,0
Aantal overledenen coronavirus overstijgt dodental SARS-virus,0
Verrassende exitpoll Ierland: nek-aan-nekrace tussen drie partijen,0
'Verdachten vrijgesproken van betrokkenheid dood Nederlandse filmmaker',0
Schietpartij Thais winkelcentrum kost aan 21 mensen het leven^ schutter vast in kelder,0
EU-chef biedt excuses aan voor opmerking over jonge klimaatactivisten,0
Militair schiet zeker 20 mensen dood in Thais winkelcentrum^ 21 gewonden,0
Verdachte loopt door Thais winkelcentrum bij dodelijke schietpartij,0
The New York Times: China negeert al weken hulp van WHO en VS,0
Militair schiet zeker dertien mensen dood in Thaise stad Korat,0
